snapshot_date,pool_size_target,layer4_pool_variant,pool_variant_family,selected_count,target_pool_size,shortfall_count,two_plus_opportunity_count,two_plus_opportunity_share,momentum_medium_high_count,pullback_medium_high_count,overlap_medium_high_count,neutral_medium_high_count,neutral_medium_high_share,high_exhaustion_or_breakdown_count,high_exhaustion_or_breakdown_share,avg_traded_value_rank_20d,median_traded_value_rank_20d,turnover_share_metadata_status,fallback_00631L_reference_only,fallback_00631L_is_ordinary_stock_pool_member,period
2025-10-23,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,40,40,40,1.0,8,0.2,86.75,78.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,4,0.1,99.25,94.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,40,30,40,40,1.0,0,0.0,113.9,100.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,50,50,50,1.0,10,0.2,97.46,86.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,7,0.14,107.2,99.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,50,36,50,50,1.0,0,0.0,116.12,107.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,60,59,60,60,1.0,15,0.25,96.98333333333333,79.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,60,60,60,60,1.0,12,0.2,103.5,86.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,60,44,60,60,1.0,0,0.0,119.11666666666666,116.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,80,73,80,80,1.0,24,0.3,103.2,92.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,76,79,80,80,1.0,28,0.35,106.5,89.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,79,49,80,80,1.0,0,0.0,125.2375,122.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,100,75,100,100,1.0,29,0.29,105.84,97.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,93,82,99,100,1.0,31,0.31,109.81,97.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-23,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,100,1.0,98,54,99,100,1.0,2,0.02,132.56,123.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,30,31,31,1.0,9,0.2903225806451613,82.64516129032258,76.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,9,0.2903225806451613,90.61290322580645,80.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,19,31,31,1.0,0,0.0,104.87096774193549,87.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,33,40,40,1.0,12,0.3,89.9,80.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,38,38,40,40,1.0,14,0.35,92.25,80.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,40,22,40,40,1.0,1,0.025,110.1,104.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,35,50,50,1.0,12,0.24,98.06,95.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,45,41,50,50,1.0,17,0.34,90.72,80.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,50,23,50,50,1.0,2,0.04,116.78,116.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,59,37,60,60,1.0,16,0.26666666666666666,102.5,103.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,55,41,60,60,1.0,17,0.2833333333333333,97.73333333333333,95.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,59,26,60,60,1.0,4,0.06666666666666667,121.71666666666667,118.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,75,41,80,80,1.0,24,0.3,98.175,95.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,75,41,80,80,1.0,22,0.275,106.5375,103.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,79,29,80,80,1.0,6,0.075,115.0625,105.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,95,41,100,100,1.0,27,0.27,100.95,93.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,95,41,100,100,1.0,24,0.24,107.99,100.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-10-31,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,100,1.0,95,38,100,100,1.0,14,0.14,115.95,103.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,4,0.12903225806451613,94.96774193548387,100.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,3,0.0967741935483871,110.09677419354838,113.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,24,31,31,1.0,0,0.0,115.38709677419355,113.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,40,40,40,1.0,7,0.175,91.075,88.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,6,0.15,95.025,96.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,39,30,40,40,1.0,0,0.0,129.425,120.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,49,49,50,50,1.0,14,0.28,92.1,86.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,14,0.28,100.18,91.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,49,32,50,50,1.0,0,0.0,133.54,130.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,59,55,60,60,1.0,18,0.3,100.23333333333333,96.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,55,59,60,60,1.0,20,0.3333333333333333,103.03333333333333,92.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,59,35,60,60,1.0,0,0.0,134.85,135.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,79,56,79,80,1.0,20,0.25,105.9375,102.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,71,64,79,80,1.0,24,0.3,107.6875,100.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,77,41,80,80,1.0,2,0.025,128.175,118.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,95,60,99,100,1.0,29,0.29,110.3,105.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,87,68,96,100,1.0,26,0.26,112.91,105.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-07,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,100,1.0,96,45,99,100,1.0,4,0.04,125.72,115.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,6,0.1935483870967742,81.74193548387096,76.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,5,0.16129032258064516,82.80645161290323,77.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,27,31,31,1.0,0,0.0,106.3225806451613,93.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,39,40,40,1.0,10,0.25,82.625,76.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,9,0.225,95.475,84.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,40,31,40,40,1.0,0,0.0,117.175,100.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,48,50,50,1.0,14,0.28,98.28,90.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,15,0.3,102.72,92.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,49,35,50,50,1.0,1,0.02,130.02,110.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,59,55,60,60,1.0,19,0.31666666666666665,101.78333333333333,95.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,56,58,60,60,1.0,21,0.35,101.65,95.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,57,39,59,60,1.0,2,0.03333333333333333,135.46666666666667,121.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,76,58,80,80,1.0,24,0.3,105.9625,99.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,72,63,77,80,1.0,24,0.3,116.8875,103.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,77,44,79,80,1.0,6,0.075,128.6875,110.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,95,60,99,100,1.0,29,0.29,107.01,95.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,87,68,92,100,1.0,29,0.29,119.4,106.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-14,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,100,1.0,96,46,95,100,1.0,8,0.08,125.04,108.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,4,0.12903225806451613,73.12903225806451,56.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,2,0.06451612903225806,97.29032258064517,95.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,31,26,31,31,1.0,0,0.0,131.3548387096774,125.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,40,40,40,1.0,4,0.1,73.1,55.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,5,0.125,92.25,88.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,40,32,40,40,1.0,0,0.0,123.3,119.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,50,50,50,50,1.0,7,0.14,79.34,60.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,50,50,50,50,1.0,8,0.16,88.48,64.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,50,40,50,50,1.0,1,0.02,123.06,116.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,60,59,60,60,1.0,9,0.15,85.68333333333334,65.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,60,60,60,60,1.0,9,0.15,92.61666666666666,66.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,58,47,60,60,1.0,1,0.016666666666666666,122.78333333333333,108.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,80,72,80,80,1.0,16,0.2,92.85,74.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,75,78,79,80,1.0,17,0.2125,96.5625,82.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,78,58,80,80,1.0,2,0.025,124.2625,108.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,94,79,99,100,1.0,26,0.26,103.72,86.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,89,84,99,100,1.0,24,0.24,108.48,89.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-21,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,100,1.0,96,63,96,100,1.0,2,0.02,129.16,116.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,9,0.2903225806451613,61.25806451612903,47.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,8,0.25806451612903225,71.87096774193549,48.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,28,27,31,31,1.0,2,0.06451612903225806,81.35483870967742,65.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,38,40,40,1.0,14,0.35,62.9,47.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,13,0.325,68.85,50.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,33,35,40,40,1.0,3,0.075,93.6,80.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,48,46,50,50,1.0,18,0.36,73.38,63.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,50,C_retention_friendly_retention_constrained_quota_50,retention_friendly_c_quota,50,50,0,50,1.0,45,49,50,50,1.0,17,0.34,77.06,65.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,50,C_risk_aware_retention_constrained_quota_50,risk_aware_c_quota,50,50,0,50,1.0,42,39,50,50,1.0,3,0.06,99.48,83.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,60,C_quota_size_sensitive_broad_label_quota_60,c_quota_style,60,60,0,60,1.0,52,52,60,60,1.0,19,0.31666666666666665,80.71666666666667,73.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,60,C_retention_friendly_retention_constrained_quota_60,retention_friendly_c_quota,60,60,0,60,1.0,54,50,60,60,1.0,19,0.31666666666666665,85.4,75.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,60,C_risk_aware_retention_constrained_quota_60,risk_aware_c_quota,60,60,0,60,1.0,47,44,60,60,1.0,3,0.05,108.28333333333333,96.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,80,C_quota_size_sensitive_broad_label_quota_80,c_quota_style,80,80,0,80,1.0,67,57,80,80,1.0,23,0.2875,85.7875,74.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,80,C_retention_friendly_retention_constrained_quota_80,retention_friendly_c_quota,80,80,0,80,1.0,64,60,80,80,1.0,22,0.275,95.4,83.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,80,C_risk_aware_retention_constrained_quota_80,risk_aware_c_quota,80,80,0,80,1.0,63,50,78,80,1.0,6,0.075,104.1125,91.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,100,C_quota_size_sensitive_broad_label_quota_100,c_quota_style,100,100,0,100,1.0,85,59,100,100,1.0,29,0.29,93.3,83.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,100,C_retention_friendly_retention_constrained_quota_100,retention_friendly_c_quota,100,100,0,100,1.0,76,68,94,100,1.0,28,0.28,101.41,89.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-11-28,100,C_risk_aware_retention_constrained_quota_100,risk_aware_c_quota,100,100,0,98,0.98,79,55,94,100,1.0,10,0.1,107.78,93.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-12-05,31,C_quota_size_sensitive_broad_label_quota_31,c_quota_style,31,31,0,31,1.0,31,31,31,31,1.0,8,0.25806451612903225,75.70967741935483,61.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-12-05,31,C_retention_friendly_retention_constrained_quota_31,retention_friendly_c_quota,31,31,0,31,1.0,31,31,31,31,1.0,8,0.25806451612903225,86.96774193548387,89.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-12-05,31,C_risk_aware_retention_constrained_quota_31,risk_aware_c_quota,31,31,0,31,1.0,29,23,31,31,1.0,0,0.0,110.41935483870968,110.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-12-05,40,C_quota_size_sensitive_broad_label_quota_40,c_quota_style,40,40,0,40,1.0,40,39,40,40,1.0,12,0.3,81.45,73.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-12-05,40,C_retention_friendly_retention_constrained_quota_40,retention_friendly_c_quota,40,40,0,40,1.0,40,40,40,40,1.0,12,0.3,83.2,79.0,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-12-05,40,C_risk_aware_retention_constrained_quota_40,risk_aware_c_quota,40,40,0,40,1.0,36,29,40,40,1.0,0,0.0,113.225,116.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
2025-12-05,50,C_quota_size_sensitive_broad_label_quota_50,c_quota_style,50,50,0,50,1.0,49,44,50,50,1.0,13,0.26,83.02,81.5,rank_proxy_only_raw_turnover_share_not_in_layer3_contract,False,False,P2|2024_latest
