signal_date,next_signal_date,period_label,in_P1,in_P2,in_2024_latest,in_2026YTD,selected_ticker,selected_asset_type,state_reason,c2_market_health_gate,c2_definition,consensus_trigger,consensus_trigger_source_quality,score_variant,route_support_weighted_score,route_support_variant_count,route_support_variant_flags,entry_date,exit_date,entry_price,exit_price,gross_interval_return,transition_action,transition_cost_rate,net_interval_return_after_transition_cost,official_unadjusted_ohlc_ready,benchmark_adjusted_path_ready,adjusted_close_ready,source_quality,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2024-07-05,2024-07-12,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5200234728393356,2.0,conservative_hurdle_route|dispersion_route,2024-07-05,2024-07-12,12.350000381469728,12.25,-0.008097196630031833,hold_same_state_no_trade,0.0,-0.008097196630031833,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-07-12,2024-07-19,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5273327606306512,0.0,,2024-07-12,2024-07-19,12.25,10.761360168457031,-0.12152161890146684,hold_same_state_no_trade,0.0,-0.12152161890146684,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-07-19,2024-07-26,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4882756825905499,0.0,,2024-07-19,2024-07-26,10.761360168457031,10.613639831542969,-0.013726920631004447,hold_same_state_no_trade,0.0,-0.013726920631004447,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-07-26,2024-08-02,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5022500947761457,0.0,,2024-07-26,2024-08-02,10.613639831542969,8.040909767150879,-0.24239847076269938,hold_same_state_no_trade,0.0,-0.24239847076269938,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-08-02,2024-08-09,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5094442912216538,0.0,,2024-08-02,2024-08-09,8.040909767150879,9.863639831542969,0.22668206921540102,hold_same_state_no_trade,0.0,0.22668206921540102,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-08-09,2024-08-16,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.505419091001752,3.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,2024-08-09,2024-08-16,9.863639831542969,10.490909576416016,0.06359414532423413,hold_same_state_no_trade,0.0,0.06359414532423413,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-08-16,2024-08-23,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5213989605112918,0.0,,2024-08-16,2024-08-23,10.490909576416016,10.340909957885742,-0.014298056563892048,hold_same_state_no_trade,0.0,-0.014298056563892048,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-08-23,2024-08-30,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5111399098221692,0.0,,2024-08-23,2024-08-30,10.340909957885742,10.363639831542969,0.002198053532019628,hold_same_state_no_trade,0.0,0.002198053532019628,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-08-30,2024-09-06,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5111099124430779,0.0,,2024-08-30,2024-09-06,10.363639831542969,9.320449829101562,-0.10065865076344449,hold_same_state_no_trade,0.0,-0.10065865076344449,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-09-06,2024-09-13,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5056114267863123,0.0,,2024-09-06,2024-09-13,9.320449829101562,9.981820106506348,0.07095905128310065,hold_same_state_no_trade,0.0,0.07095905128310065,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-09-13,2024-09-20,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5418898822746084,0.0,,2024-09-13,2024-09-20,9.981820106506348,10.418180465698242,0.04371551025122833,hold_same_state_no_trade,0.0,0.04371551025122833,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-09-20,2024-09-27,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5461571716651988,0.0,,2024-09-20,2024-09-27,10.418180465698242,10.406820297241213,-0.0010904177072409427,hold_same_state_no_trade,0.0,-0.0010904177072409427,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-09-27,2024-10-04,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5191269683696661,0.0,,2024-09-27,2024-10-04,10.406820297241213,10.827269554138184,0.040401318067193825,hold_same_state_no_trade,0.0,0.040401318067193825,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-10-04,2024-10-11,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5036032679227973,0.0,,2024-10-04,2024-10-11,10.827269554138184,11.047730445861816,0.020361633246617883,hold_same_state_no_trade,0.0,0.020361633246617883,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-10-11,2024-10-18,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5216634436368168,0.0,,2024-10-11,2024-10-18,11.047730445861816,11.554550170898438,0.04587546080348681,hold_same_state_no_trade,0.0,0.04587546080348681,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-10-18,2024-10-25,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.48472330152142423,0.0,,2024-10-18,2024-10-25,11.554550170898438,11.288640022277832,-0.023013457442102148,hold_same_state_no_trade,0.0,-0.023013457442102148,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-10-25,2024-11-01,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4848138352136811,0.0,,2024-10-25,2024-11-01,11.288640022277832,10.997730255126951,-0.025770134097356068,hold_same_state_no_trade,0.0,-0.025770134097356068,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-11-01,2024-11-08,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5001584943163624,0.0,,2024-11-01,2024-11-08,10.997730255126951,11.529549598693848,0.04835719109576919,hold_same_state_no_trade,0.0,0.04835719109576919,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-11-08,2024-11-15,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.48132959536736675,0.0,,2024-11-08,2024-11-15,11.529549598693848,10.550000190734863,-0.084959902342582,hold_same_state_no_trade,0.0,-0.084959902342582,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-11-15,2024-11-22,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5222085062825204,1.0,hybrid_pullback_base_mega_override,2024-11-15,2024-11-22,10.550000190734863,10.954549789428713,0.03834593283222221,hold_same_state_no_trade,0.0,0.03834593283222221,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-11-22,2024-11-29,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.564047464084362,3.0,conservative_hurdle_route|dispersion_route|hybrid_pullback_base_mega_override,2024-11-22,2024-11-29,10.954549789428713,10.706819534301758,-0.022614371187213766,hold_same_state_no_trade,0.0,-0.022614371187213766,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-11-29,2024-12-06,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5696326489967318,2.0,hybrid_pullback_base_mega_override|market_bias_pool_trend_route,2024-11-29,2024-12-06,10.706819534301758,11.100000381469728,0.03672246888147557,hold_same_state_no_trade,0.0,0.03672246888147557,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-12-06,2024-12-13,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.503009158165362,0.0,,2024-12-06,2024-12-13,11.100000381469728,10.863639831542969,-0.02129374250485061,hold_same_state_no_trade,0.0,-0.02129374250485061,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-12-13,2024-12-20,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5283438778343543,0.0,,2024-12-13,2024-12-20,10.863639831542969,11.04090976715088,0.016317729449498275,hold_same_state_no_trade,0.0,0.016317729449498275,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-12-20,2024-12-27,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5306892228022914,0.0,,2024-12-20,2024-12-27,11.04090976715088,11.009090423583984,-0.0028819494260849954,hold_same_state_no_trade,0.0,-0.0028819494260849954,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2024-12-27,2025-01-03,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5504008094089576,0.0,,2024-12-27,2025-01-03,11.009090423583984,11.41590976715088,0.03695303861755894,hold_same_state_no_trade,0.0,0.03695303861755894,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2025-01-03,2025-01-10,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,False,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.4996018903394691,0.0,,2025-01-03,2025-01-10,11.41590976715088,10.409090042114258,-0.08819443614855227,hold_same_state_no_trade,0.0,-0.08819443614855227,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2025-01-10,2025-01-17,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.5258686966996068,0.0,,2025-01-10,2025-01-17,10.409090042114258,11.097729682922363,0.06615752558791699,hold_same_state_no_trade,0.0,0.06615752558791699,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
2025-01-17,2025-01-22,P2|2024_latest,False,True,True,False,00631L,etf,default_00631L_base_no_c2_or_consensus_trigger,True,0050_price_vs_ma60>=0 AND 0050_return_20d>=0 AND 0050_return_40d>=0,False,derived_route_support_ge4_proxy_not_exact_consensus4,route_support,0.504079048466771,0.0,,2025-01-17,2025-01-22,11.097729682922363,10.431819915771484,-0.0600041437462302,hold_same_state_no_trade,0.0,-0.0600041437462302,True,True,True,benchmark_features_adjusted_close_exact_reference,True,False,False,False,False,False,False,False,True,False
