date,ticker,name,market,close,turnover_value,turnover_5d,turnover_20d,turnover_60d,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,top300_count_last20_trading_days,layer0_core_top250,layer0_buffer_candidate_251_300,buffer_confirmation,layer0_active_scope,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2026-07-08,2885,元大金,TWSE,71.5,1969963091,1646185440.6,1967801982.15,1830072711.4,149.0,140.0,160.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2356,英業達,TWSE,66.2,1501419398,1644506836.0,2266533307.2,3989652839.4,150.0,121.0,68.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6290,良維,TPEx,302.0,850004194,1644340643.4,1424638436.6,2156006064.1666665,151.0,188.0,135.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2467,志聖,TWSE,552.0,1959059034,1644138764.2,1130047472.15,1415119277.2,152.0,218.0,191.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6415,矽力*-KY,TWSE,551.0,3285819418,1640251089.6,2972021077.9,3542801118.383333,153.0,92.0,84.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2395,研華,TWSE,546.0,4367525614,1627508151.6,1403181267.9,1886177945.2333333,154.0,191.0,158.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2890,永豐金,TWSE,41.9,1312058952,1615677184.0,2365017939.15,1572707355.6333334,155.0,114.0,179.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3605,宏致,TWSE,90.8,1433445240,1597673541.8,614920248.05,604549903.9166666,156.0,305.0,317.0,5,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6548,長科*,TPEx,83.5,918736892,1590097158.6,1177852759.4,898257000.55,157.0,208.0,253.0,12,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,5425,台半,TPEx,136.0,950923824,1564441600.8,2854251478.1,2461390357.266667,158.0,98.0,125.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6435,大中,TPEx,388.0,1028974682,1560727833.8,745048111.5,440824435.26666665,159.0,260.0,374.0,9,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2376,技嘉,TWSE,335.0,1589403326,1558671954.0,2595868687.8,4469170126.05,160.0,107.0,62.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6285,啟碁,TWSE,251.5,1102233667,1554902648.6,3345899766.45,6473557531.883333,161.0,83.0,47.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2049,上銀,TWSE,340.0,848309503,1538009539.0,1154790430.7,2467344923.05,162.0,214.0,124.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2493,揚博,TWSE,270.0,1257235223,1535152669.8,1112788141.05,892587311.8833333,163.0,220.0,256.0,14,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2884,玉山金,TWSE,34.75,1497872495,1530176047.2,2065279056.85,1681781147.7833333,164.0,132.0,168.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,4916,事欣科,TWSE,111.0,711988532,1528313526.0,1135646748.95,977635417.6333333,165.0,217.0,242.0,18,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2474,可成,TWSE,195.0,926248640,1519584438.4,1520636935.55,2074269932.2333333,166.0,177.0,143.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2886,兆豐金,TWSE,46.8,1020720961,1511066867.2,2012679237.05,1551530900.4833333,167.0,136.0,180.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6525,捷敏-KY,TWSE,199.0,2630500627,1487647300.4,887506485.95,413992424.0,168.0,239.0,388.0,12,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,5536,聖暉*,TPEx,1260.0,2150859770,1450341918.0,1311019680.25,1899118876.4,169.0,199.0,156.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6197,佳必琪,TWSE,369.0,1341256903,1445150694.6,1482112742.0,1467888258.35,170.0,182.0,188.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3293,鈊象,TPEx,748.0,1552377085,1418200618.0,1874311754.85,1750279534.4166667,171.0,147.0,164.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,5439,高技,TPEx,338.0,627627818,1414452642.0,928064450.1,1897889480.4666667,172.0,238.0,157.0,15,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,1216,統一,TWSE,78.6,1711258625,1412218243.6,1169975643.6,1149280827.3,173.0,211.0,215.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3491,昇達科,TPEx,1270.0,1495490110,1407507473.0,3047405823.25,3505092660.0,174.0,90.0,85.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2406,國碩,TWSE,39.05,662793869,1400752166.8,1496832815.75,846789506.7,175.0,181.0,262.0,16,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,4966,譜瑞-KY,TPEx,662.0,1145648566,1373669344.2,1174032641.9,2252317926.733333,176.0,209.0,130.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3715,定穎投控,TWSE,151.5,1664229793,1373346881.4,1827732167.85,2729720298.4166665,177.0,150.0,114.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2369,菱生,TWSE,42.7,2149526931,1366980106.0,1251783572.4,883673188.65,178.0,201.0,257.0,13,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6510,精測,TPEx,2840.0,821317645,1354006471.0,2024904079.75,3075206853.1666665,179.0,135.0,98.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,8210,勤誠,TWSE,1195.0,1260937140,1350145072.0,1759094299.25,3042815347.8166666,180.0,154.0,101.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,1519,華城,TWSE,740.0,890029802,1339035671.2,2037552948.4,3200943778.883333,181.0,133.0,95.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2352,佳世達,TWSE,34.4,1312916793,1338572256.2,702772746.3,444897781.81666666,182.0,270.0,371.0,8,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2324,仁寶,TWSE,35.5,808630310,1334605094.0,2346435688.95,3619104432.6,183.0,115.0,81.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6831,邁科,TWSE,819.0,847437857,1323716786.8,1171974455.85,1074792391.3833334,184.0,210.0,226.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3413,京鼎,TWSE,339.0,1349113540,1318833689.8,978116005.85,928307890.3666667,185.0,232.0,246.0,14,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3563,牧德,TWSE,713.0,403146493,1317545523.6,666216937.25,1472927793.9833333,186.0,288.0,187.0,8,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6282,康舒,TWSE,59.0,1551006469,1315242518.8,2008661225.65,2612968688.233333,187.0,137.0,118.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3583,辛耘,TWSE,785.0,827674288,1313892283.2,1427898282.9,2054497619.8333333,188.0,186.0,145.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,5314,世紀*,TPEx,67.4,607655608,1312311064.4,573182038.15,409518128.93333334,189.0,316.0,391.0,6,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6505,台塑化,TWSE,59.4,789319728,1287506104.8,702495310.65,590536468.5666667,190.0,271.0,324.0,10,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3221,台嘉碩,TPEx,57.6,406224771,1263751485.8,1003940529.55,738955962.65,191.0,231.0,280.0,15,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6727,亞泰金屬,TPEx,544.0,2293088799,1249316761.2,856942182.95,1044323651.7833333,192.0,244.0,231.0,13,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,8027,鈦昇,TPEx,220.0,1035613064,1246183662.8,1234652771.95,1550009205.1166666,193.0,203.0,182.0,14,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3406,玉晶光,TWSE,612.0,1365549102,1240383765.8,3187086687.15,2088488497.8,194.0,87.0,142.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3227,原相,TPEx,228.0,725135469,1239514711.0,866483870.1,681024929.2833333,195.0,243.0,292.0,9,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2363,矽統,TWSE,67.0,789974685,1237756338.2,1736912349.85,1401299511.0333333,196.0,155.0,192.0,12,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2428,興勤,TWSE,301.0,530722610,1237659530.4,951743463.8,657093817.6166667,197.0,235.0,299.0,19,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,1714,和桐,TWSE,17.75,848304902,1235636565.6,784141302.9,325279863.55,198.0,253.0,435.0,10,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3030,德律,TWSE,304.5,647517926,1214453407.0,943909644.85,1631838402.4166667,199.0,237.0,172.0,17,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2478,大毅,TWSE,181.0,1502004617,1209542531.6,2166495675.6,1166282938.5166667,200.0,127.0,211.0,14,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3673,TPK-KY,TWSE,78.1,567256478,1202863763.6,1456495107.9,1872826409.2,201.0,183.0,159.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6127,九豪,TPEx,76.1,532189295,1190514550.6,1641775259.75,1546057806.95,202.0,166.0,184.0,14,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,8016,矽創,TWSE,352.0,1172259696,1189566789.0,1031968764.75,797719536.0833334,203.0,227.0,270.0,15,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,1504,東元,TWSE,68.6,1558918299,1186845069.6,1182448491.0,1947949553.3666666,204.0,207.0,152.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,8039,台虹,TWSE,140.0,650528009,1183716648.8,1169802950.9,2060477868.75,205.0,212.0,144.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2892,第一金,TWSE,34.1,1100096491,1176692197.0,1689789153.05,1467556754.7333333,206.0,159.0,189.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2609,陽明,TWSE,52.3,766908310,1153766450.8,1417458046.7,1399916372.2,207.0,190.0,193.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6753,龍德造船,TWSE,154.0,1067888357,1140309712.6,436655518.65,272007380.06666666,208.0,360.0,467.0,5,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3357,臺慶科,TPEx,272.0,880937592,1128201176.2,2910269774.7,2093137378.3833334,209.0,94.0,141.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3317,尼克森,TPEx,99.0,666844925,1096968593.0,689459840.25,525688000.78333336,210.0,279.0,347.0,11,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3149,正達,TWSE,85.5,643055337,1090847470.0,1421724749.3,1326859420.7166667,211.0,189.0,198.0,14,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3680,家登,TPEx,502.0,444969397,1085871324.0,1043395871.85,1705992648.9666667,212.0,226.0,166.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3702,大聯大,TWSE,105.5,723881510,1082774735.4,1454432316.45,1660432744.5,213.0,184.0,169.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,8131,福懋科,TWSE,75.0,991950338,1077952860.6,701360136.8,578182604.0,214.0,272.0,331.0,11,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,4542,科嶠,TPEx,391.5,533590596,1077709228.6,589225469.8,395225971.26666665,215.0,314.0,397.0,10,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6196,帆宣,TWSE,546.0,1031719359,1066119517.4,1274399103.0,1314672360.4,216.0,200.0,199.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2610,華航,TWSE,22.05,1186868453,1063036381.2,1702242232.5,1085613299.1833334,217.0,158.0,223.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,7828,創新服務,TPEx,1925.0,932494350,1055368790.0,696842032.25,,218.0,275.0,,10,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2451,創見,TWSE,250.0,978979756,1040055027.2,1628677969.95,2620028238.75,219.0,168.0,117.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,1708,東鹼,TWSE,60.0,476426327,1035091003.6,706528267.4,427526428.6333333,220.0,269.0,382.0,14,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3023,信邦,TWSE,319.5,452020738,1033976560.2,731647775.6,726452712.7166667,221.0,262.0,283.0,11,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,1590,亞德客-KY,TWSE,1345.0,679517765,1022063496.0,1068578344.5,1608452347.4166667,222.0,222.0,174.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2353,宏碁,TWSE,32.3,1601611467,1014924404.6,1496840714.95,1737040983.3333333,223.0,180.0,165.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6116,彩晶,TWSE,17.25,833081074,1012186877.6,2296082267.7,1601445582.6,224.0,119.0,176.0,14,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3289,宜特,TPEx,163.0,284094388,1006370257.8,607721778.05,703205617.2333333,225.0,309.0,286.0,7,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2347,聯強,TWSE,89.1,1022753942,992710288.6,824694448.9,658497461.6166667,226.0,248.0,298.0,18,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3376,新日興,TWSE,197.0,465227709,980520840.8,1210614274.6,1575737579.45,227.0,204.0,178.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,5434,崇越,TWSE,509.0,601170782,955269340.4,886958020.85,556889207.9,228.0,240.0,342.0,9,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,1609,大亞,TWSE,39.5,754009147,952978804.8,427598936.4,386583043.6166667,229.0,367.0,404.0,4,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2359,所羅門,TWSE,135.5,258286175,947772346.8,526854519.6,639022159.8833333,230.0,332.0,308.0,7,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2630,亞航,TWSE,55.9,742867828,938584101.4,333991805.2,152795934.9,231.0,407.0,582.0,4,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3019,亞光,TWSE,145.0,316914033,928327601.0,1508896560.15,1387355780.8,232.0,178.0,195.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,2615,萬海,TWSE,79.4,520865563,925734066.0,757018489.45,819510591.8333334,233.0,257.0,265.0,15,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6121,新普,TPEx,444.5,795927269,924801164.8,641853224.2,460024692.81666666,234.0,293.0,367.0,9,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,3055,蔚華科,TWSE,168.5,393907983,921588696.4,404773393.85,393100887.96666664,235.0,378.0,399.0,4,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,7610,聯友金屬-創,TWSE,2485.0,2741194330,898811305.0,1048569658.5,775177239.8,236.0,224.0,274.0,13,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,6691,洋基工程,TWSE,715.0,983096505,896382609.8,1046007375.45,610813591.0666667,237.0,225.0,315.0,17,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,1514,亞力,TWSE,121.5,322999558,894484496.4,748520481.95,822592824.8833333,238.0,259.0,264.0,17,True,False,True,True,True,False,False,False,True,False,False,False,True,False
2026-07-08,1513,中興電,TWSE,171.5,980581333,891572974.2,1643104887.6,1967435337.4833333,239.0,165.0,150.0,20,True,False,True,True,True,False,False,False,True,False,False,False,True,False
