signal_date,state_start_date,state_end_date,holding_ticker,holding_asset_type,state_reason,c2_market_health_gate,raw_consensus4_exception_active,exception_allowed_by_c2,transition_action,previous_ticker,adjusted_entry_price,adjusted_exit_price,adjusted_interval_return,adjusted_path_ready,unadjusted_entry_price,unadjusted_exit_price,unadjusted_interval_return,unadjusted_comparator_ready,transition_cost_rate,net_adjusted_interval_return_after_transition_cost,net_unadjusted_interval_return_after_transition_cost,net_equity_after_cost_adjusted_path,net_equity_after_cost_unadjusted_comparator,adjusted_source_quality,unadjusted_source_quality,blocked_reason,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,0050_above_ma60_flag,0050_return_20d,0050_return_40d,diagnostic_notional_twd,sell_fee_twd,buy_fee_twd,securities_transaction_tax_twd,total_transition_cost_twd,cost_model_status,cost_model_version,gross_equity_adjusted_path,gross_drawdown_adjusted_path,net_drawdown_adjusted_path,cash_condition_status
2017-05-26,2017-05-31,2017-06-03,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.3518199920654297,1.3877300024032593,0.02656419534302268,True,1.3518199920654297,1.3877300024032593,0.02656419534302268,True,0.0,0.02656419534302268,0.02656419534302268,1.566859474100364,1.8142293695567215,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.6451941303927444,0.0,0.0,blocked_no_bear_cash_classifier
2017-06-02,2017-06-03,2017-06-12,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.3877300024032593,1.3745499849319458,-0.009497537308041482,True,1.3877300024032593,1.3745499849319458,-0.009497537308041482,True,0.0,-0.009497537308041482,-0.009497537308041482,1.5519781677886375,1.796998658434012,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.6295688377603685,-0.009497537308041482,-0.009497537308041593,blocked_no_bear_cash_classifier
2017-06-09,2017-06-12,2017-06-19,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.3745499849319458,1.4186400175094604,0.03207597618190472,True,1.3745499849319458,1.4186400175094604,0.03207597618190472,True,0.0,0.03207597618190472,0.03207597618190472,1.601759382533462,1.854639144600856,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.6818388489871443,0.0,0.0,blocked_no_bear_cash_classifier
2017-06-16,2017-06-19,2017-06-26,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.4186400175094604,1.514549970626831,0.06760697000902915,True,1.4186400175094604,1.514549970626831,0.06760697000902915,True,0.0,0.06760697000902915,0.06760697000902915,1.7100494810700828,1.9800256776274576,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.7955428776106384,0.0,0.0,blocked_no_bear_cash_classifier
2017-06-23,2017-06-26,2017-07-03,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.514549970626831,1.4850000143051147,-0.019510717305343483,True,1.514549970626831,1.4850000143051147,-0.019510717305343483,True,0.0,-0.019510717305343483,-0.019510717305343483,1.676685189066775,1.941393956373947,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.7605105481159542,-0.019510717305343483,-0.019510717305343483,blocked_no_bear_cash_classifier
2017-06-30,2017-07-03,2017-07-10,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.4850000143051147,1.4686399698257446,-0.01101686486314657,True,1.4850000143051147,1.4686399698257446,-0.01101686486314657,True,0.0,-0.01101686486314657,-0.01101686486314657,1.658213374920787,1.920005881510446,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.7411152413172166,-0.03031263523255401,-0.03031263523255412,blocked_no_bear_cash_classifier
2017-07-07,2017-07-10,2017-07-17,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.4686399698257446,1.540910005569458,0.0492088171563847,True,1.4686399698257446,1.540910005569458,0.0492088171563847,True,0.0,0.0492088171563847,0.0492088171563847,1.7398120936935355,2.0144870998728766,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8267934628753901,0.0,0.0,blocked_no_bear_cash_classifier
2017-07-14,2017-07-17,2017-07-24,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.540910005569458,1.5427299737930298,0.0011810996209991043,True,1.540910005569458,1.5427299737930298,0.0011810996209991043,True,0.0,0.0011810996209991043,0.0011810996209991043,1.7418669850980066,2.0168664098230438,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8289510879420359,0.0,0.0,blocked_no_bear_cash_classifier
2017-07-21,2017-07-24,2017-07-31,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.5427299737930298,1.540910005569458,-0.0011797062703702288,True,1.5427299737930298,1.540910005569458,-0.0011797062703702288,True,0.0,-0.0011797062703702288,-0.0011797062703702288,1.7398120936935357,2.0144870998728766,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8267934628753901,-0.0011797062703702288,-0.0011797062703701178,blocked_no_bear_cash_classifier
2017-07-28,2017-07-31,2017-08-07,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.540910005569458,1.5927300453186035,0.03362950435901335,True,1.540910005569458,1.5927300453186035,0.03362950435901335,True,0.0,0.03362950435901335,0.03362950435901335,1.7983211120822666,2.0822333025792275,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8882276215981753,0.0,0.0,blocked_no_bear_cash_classifier
2017-08-04,2017-08-07,2017-08-14,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.5927300453186035,1.5127300024032593,-0.05022825001040354,True,1.5927300453186035,1.5127300024032593,-0.05022825001040354,True,0.0,-0.05022825001040354,-0.05022825001040354,1.7079945896656117,1.9776463676772897,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.7933852525439924,-0.05022825001040354,-0.05022825001040354,blocked_no_bear_cash_classifier
2017-08-11,2017-08-14,2017-08-21,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.5127300024032593,1.5286400318145752,0.010517428348773228,True,1.5127300024032593,1.5286400318145752,0.010517428348773228,True,0.0,0.010517428348773228,0.010517428348773228,1.725958300382512,1.9984461216485472,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8122470534393704,-0.04023909368219902,-0.04023909368219902,blocked_no_bear_cash_classifier
2017-08-18,2017-08-21,2017-08-28,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.5286400318145752,1.583179950714111,0.03567871949211887,True,1.5286400318145752,1.583179950714111,0.03567871949211887,True,0.0,0.03567871949211887,0.03567871949211887,1.787538282436954,2.0697481202429584,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8769057077094526,-0.005996053526184486,-0.005996053526184375,blocked_no_bear_cash_classifier
2017-08-25,2017-08-28,2017-09-04,2603,stock,c2_gate_allows_consensus4_exception,True,True,True,base_00631L_to_stock_exception,00631L,17.139741897583008,16.90387535095215,-0.01376138264159743,True,21.8,21.5,-0.013761467889908285,True,0.00385,-0.01755840131842734,-0.01755848623853218,1.7561519679018736,2.033406476356445,local_cache_adjusted_close_bounded_selected_ticker_attempt,official_unadjusted_ohlcv_twse_stock_day,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,1000.0,3850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8510768900834647,-0.019674922180868526,-0.023449173730472173,blocked_no_bear_cash_classifier
2017-09-01,2017-09-04,2017-09-11,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,stock_exception_to_base_00631L,2603,1.600909948348999,1.5950000286102295,-0.003691600358199043,True,1.600909948348999,1.5950000286102295,-0.003691600358199043,True,0.00585,-0.009520004496103573,-0.009520004496103573,1.7394333932716066,2.014048437559125,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,3000.0,5850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8442434539729786,-0.023293890589297095,-0.0327459419872318,blocked_no_bear_cash_classifier
2017-09-08,2017-09-11,2017-09-18,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.5950000286102295,1.6131800413131714,0.01139812688203068,True,1.5950000286102295,1.6131800413131714,0.01139812688203068,True,0.0,0.01139812688203068,0.01139812688203068,1.7592596757909575,2.03700481719698,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8652643748627171,-0.01216127042777937,-0.021721057506843167,blocked_no_bear_cash_classifier
2017-09-15,2017-09-18,2017-09-25,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.6131800413131714,1.5309100151062012,-0.0509986635713644,True,1.6131800413131714,1.5309100151062012,-0.0509986635713644,True,0.0,-0.0509986635713644,-0.0509986635713644,1.669539783450627,1.9331202938315024,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.770138384537442,-0.06253972545999709,-0.07161197617400183,blocked_no_bear_cash_classifier
2017-09-22,2017-09-25,2017-10-02,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.5309100151062012,1.559999942779541,0.01900172275724632,True,1.5309100151062012,1.559999942779541,0.01900172275724632,True,0.0,0.01900172275724632,0.01900172275724632,1.7012639155479488,1.9698529097112951,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8037740633623824,-0.044726365227255926,-0.053971004334112394,blocked_no_bear_cash_classifier
2017-09-29,2017-10-02,2017-10-11,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.559999942779541,1.6154500246047974,0.035544925550739404,True,1.559999942779541,1.6154500246047974,0.035544925550739404,True,0.0,0.035544925550739404,0.035544925550739404,1.76173521476826,2.0398711847328905,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.867889078154953,-0.010771234998674495,-0.020344474114327715,blocked_no_bear_cash_classifier
2017-10-06,2017-10-11,2017-10-16,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.6154500246047974,1.6554499864578247,0.0247608785439295,True,1.6154500246047974,1.6554499864578247,0.0247608785439295,True,0.0,0.0247608785439295,0.0247608785439295,1.8053573264477003,2.090380187383323,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.9141396527526804,0.0,0.0,blocked_no_bear_cash_classifier
2017-10-13,2017-10-16,2017-10-23,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.6554499864578247,1.6609100103378296,0.0032982113169650606,True,1.6554499864578247,1.6609100103378296,0.0032982113169650606,True,0.0,0.0032982113169650606,0.0032982113169650606,1.8113117764129558,2.0972747029741106,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.920452889817641,0.0,0.0,blocked_no_bear_cash_classifier
2017-10-20,2017-10-23,2017-10-30,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.6609100103378296,1.668179988861084,0.004377105609578269,True,1.6609100103378296,1.668179988861084,0.004377105609578269,True,0.0,0.004377105609578269,0.004377105609578269,1.8192400793501882,2.1064546958413253,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.9288589149345925,0.0,0.0,blocked_no_bear_cash_classifier
2017-10-27,2017-10-30,2017-11-06,6121,stock,c2_gate_allows_consensus4_exception,True,True,True,base_00631L_to_stock_exception,00631L,,,,False,171.0,185.5,0.08479532163742687,True,0.00385,,0.08061885964912285,1.8192400793501882,2.276274671322593,blocked_selected_stock_adjusted_close_missing,official_unadjusted_ohlcv_tpex_trading_stock,selected_stock_adjusted_close_missing,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,1000.0,3850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.9288589149345925,0.0,0.0,blocked_no_bear_cash_classifier
2017-11-03,2017-11-06,2017-11-13,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,stock_exception_to_base_00631L,6121,1.671820044517517,1.647729992866516,-0.014409476504364749,True,1.671820044517517,1.647729992866516,-0.014409476504364749,True,0.00585,-0.020175181066814263,-0.020175181066814263,1.7825365813452925,2.2303504176708566,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,3000.0,5850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.901065067719608,-0.014409476504364749,-0.020175181066814374,blocked_no_bear_cash_classifier
2017-11-10,2017-11-13,2017-11-20,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,1.647729992866516,1.6377300024032593,-0.0060689497105408385,True,1.647729992866516,1.6377300024032593,-0.0060689497105408385,True,0.0,-0.0060689497105408385,-0.0060689497105408385,1.7717184564759085,2.2168145331491282,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.8895275994271516,-0.020390975826645397,-0.026121688618059635,blocked_no_bear_cash_classifier
2017-11-17,2017-11-20,2017-11-27,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,1.6377300024032593,1.6540900468826294,0.009989463742718696,True,1.6377300024032593,1.6540900468826294,0.009989463742718696,True,0.0,0.009989463742718696,0.009989463742718696,1.78941697375918,2.238959321552353,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.9084029668724956,-0.010605206997625682,-0.016393166536689652,blocked_no_bear_cash_classifier
