signal_date,branch_variant,selected_ticker,selected_name,ticker,name,market,timing_variant,entry_date,exit_date,entry_price,exit_price,gross_return_unadjusted,net_return_local_ep05_cost_unit_notional,path_ready,path_source_policy,source_quality,blocked_reason,selected_stock_adjusted_close_ready,diagnostic_unit_notional_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_model_version,cost_application_status,risk_adjusted_rs20_score,rs20_momentum_component,bias60_overheat_penalty_component,volatility_risk_penalty_component,low_base_bonus_component,quality_support_component,route_support_bonus_component,route_support_source_quality,score_formula,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2015-10-08,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,5871,中租-KY,5871,中租-KY,TWSE,next_day_close_entry_fixed_5td_exit,2015-10-12,2015-10-19,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4070588637792677,0.875,0.4424083769633508,0.4564459930313589,0.6360583492295412,0.5798611111111112,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-10-16,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,5871,中租-KY,5871,中租-KY,TWSE,next_day_close_entry_fixed_5td_exit,2015-10-19,2015-10-26,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.36683327461060994,0.8875,0.696078431372549,0.296551724137931,0.4707440340477277,0.5856164383561644,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-10-23,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,5871,中租-KY,5871,中租-KY,TWSE,next_day_close_entry_fixed_5td_exit,2015-10-26,2015-11-02,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3849682937429049,0.875,0.6194516971279374,0.231578947368421,0.4870854115061034,0.5882352941176471,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-10-30,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,5871,中租-KY,5871,中租-KY,TWSE,next_day_close_entry_fixed_5td_exit,2015-11-02,2015-11-09,61.9,61.6,-0.0048465266558965,-0.010659369025668,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4403.0,5828.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.3721477646794211,0.9,0.7281045751633987,0.2105263157894736,0.4293775138260433,0.5868055555555556,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-11-06,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3706,神達,3706,神達,TWSE,next_day_close_entry_fixed_5td_exit,2015-11-09,2015-11-16,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3234335842845468,0.9125,0.8262573481384716,0.4788732394366197,0.39076401453819853,0.5888501742160279,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-11-13,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2231,為升,2231,為升,TWSE,next_day_close_entry_fixed_5td_exit,2015-11-16,2015-11-23,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3427420354797329,0.8375,0.5676028739386022,0.3671328671328671,0.33286442101334324,0.5893470790378007,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-11-20,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4190,佐登-KY,4190,佐登-KY,TWSE,next_day_close_entry_fixed_5td_exit,2015-11-23,2015-11-30,171.0,164.0,-0.0409356725146199,-0.0465382687048944,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4243.0,5668.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.37087518022347715,0.9875,0.5,0.9581881533101044,0.5,0.5810344827586207,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-11-27,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4190,佐登-KY,4190,佐登-KY,TWSE,next_day_close_entry_fixed_5td_exit,2015-11-30,2015-12-07,164.0,155.5,-0.0518292682926829,-0.0573680284181186,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4195.0,5620.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.37639303602971425,1.0,0.5,0.965034965034965,0.5,0.5899653979238755,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-12-04,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6488,環球晶,6488,環球晶,TPEx,next_day_close_entry_fixed_5td_exit,2015-12-07,2015-12-14,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.33726226790450936,0.7375,0.5,0.3076923076923077,0.5,0.5913793103448276,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-12-11,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3231,緯創,3231,緯創,TWSE,next_day_close_entry_fixed_5td_exit,2015-12-14,2015-12-21,18.9,20.4,0.0793650793650793,0.0730599626132388,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4776.0,6201.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.36520070404889615,1.0,0.9352094240837696,0.184931506849315,0.28272883431214235,0.5850340136054422,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-12-18,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3231,緯創,3231,緯創,TWSE,next_day_close_entry_fixed_5td_exit,2015-12-21,2015-12-28,20.4,19.8,-0.0294117647058822,-0.0350818433880299,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4295.0,5720.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.3222770078116729,0.975,0.9553805774278216,0.342756183745583,0.1975798927623674,0.5989583333333333,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-12-25,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,8044,網家,8044,網家,TPEx,next_day_close_entry_fixed_5td_exit,2015-12-28,2016-01-05,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.340111229026987,0.7625,0.4944408109875736,0.5017667844522968,0.6046372846370619,0.60801393728223,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2015-12-31,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2615,萬海,2615,萬海,TWSE,next_day_close_entry_fixed_5td_exit,2016-01-04,2016-01-11,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3937276682357891,0.875,0.4212932723709993,0.6458333333333334,0.6685688790145589,0.601027397260274,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-01-08,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2615,萬海,2615,萬海,TWSE,next_day_close_entry_fixed_5td_exit,2016-01-11,2016-01-18,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4202000750896164,0.8625,0.2600780234070221,0.759581881533101,0.8102560492397517,0.5976027397260274,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-01-15,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1101,台泥,1101,台泥,TWSE,next_day_close_entry_fixed_5td_exit,2016-01-18,2016-01-25,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4025957995753112,0.725,0.22265625,0.3426573426573426,0.7068222313596491,0.5965517241379311,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-01-22,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3558,神準,3558,神準,TPEx,next_day_close_entry_fixed_5td_exit,2016-01-25,2016-02-01,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3545911919208788,0.9,0.6448230668414154,0.3539518900343643,0.2964452774951043,0.5945017182130584,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-01-29,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6239,力成,6239,力成,TWSE,next_day_close_entry_fixed_5td_exit,2016-02-01,2016-02-17,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.31895183093540186,0.8125,0.7517822423849644,0.0492957746478873,0.18787986385660627,0.5877192982456141,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-02-03,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6279,胡連,6279,胡連,TPEx,next_day_close_entry_fixed_5td_exit,2016-02-15,2016-02-22,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3493299972243316,0.95,0.680365296803653,0.4863013698630137,0.2534701679333728,0.5904436860068261,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-02-19,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2474,可成,2474,可成,TWSE,next_day_close_entry_fixed_5td_exit,2016-02-22,2016-03-01,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3946241928938232,0.75,0.09765625,0.8350515463917526,0.7572283964201878,0.738013698630137,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-02-26,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2474,可成,2474,可成,TWSE,next_day_close_entry_fixed_5td_exit,2016-03-01,2016-03-08,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4018334840776668,0.8125,0.2090614886731391,0.7638888888888888,0.6829958825227525,0.7318339100346021,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-03-04,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2881,富邦金,2881,富邦金,TWSE,next_day_close_entry_fixed_5td_exit,2016-03-07,2016-03-14,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4263524344132343,0.75,0.1310211946050096,0.4736842105263157,0.7069816272061198,0.743006993006993,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-03-11,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2239,英利-KY,2239,英利-KY,TWSE,next_day_close_entry_fixed_5td_exit,2016-03-14,2016-03-21,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.37209210526315795,0.925,0.5,0.8350877192982457,0.5,0.7631578947368423,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-03-18,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,8383,千附,8383,千附,TPEx,next_day_close_entry_fixed_5td_exit,2016-03-21,2016-03-28,55.5,53.1,-0.0432432432432432,-0.0488316637108756,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_tpex_trading_stock,,False,1000000.0,1425.0,4233.0,5658.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.3042093589361475,0.975,0.8828074694140373,0.7403508771929824,0.2262848092907057,0.7631578947368423,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-03-25,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2308,台達電,2308,台達電,TWSE,next_day_close_entry_fixed_5td_exit,2016-03-28,2016-04-06,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3891923580836592,0.65,0.165596919127086,0.2447552447552447,0.5911676609026152,0.7491289198606272,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-04-01,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1536,和大,1536,和大,TWSE,next_day_close_entry_fixed_5td_exit,2016-04-06,2016-04-13,154.0,151.0,-0.0194805194805194,-0.0252080447637032,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4338.0,5763.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.3465471463161535,0.975,0.8391025641025641,0.3299319727891156,0.10907051282051282,0.7542372881355932,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-04-08,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6285,啟碁,6285,啟碁,TWSE,next_day_close_entry_fixed_5td_exit,2016-04-11,2016-04-18,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3183024200269968,0.725,0.5546272493573264,0.2172413793103448,0.26831897235710417,0.7594501718213059,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-04-15,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6285,啟碁,6285,啟碁,TWSE,next_day_close_entry_fixed_5td_exit,2016-04-18,2016-04-25,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.33434248580553433,0.65,0.3843689942344651,0.1538461538461538,0.3742259157995259,0.7447916666666667,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-04-22,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,4105,東洋,4105,東洋,TPEx,next_day_close_entry_fixed_5td_exit,2016-04-25,2016-05-03,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3128194121558379,0.65,0.226950354609929,0.75,0.5491217826388296,0.753448275862069,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2016-04-29,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6274,台燿,6274,台燿,TPEx,next_day_close_entry_fixed_5td_exit,2016-05-03,2016-05-10,29.35,28.15,-0.040885860306644,-0.0464887043888219,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_tpex_trading_stock,,False,1000000.0,1425.0,4244.0,5669.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.3487943747420986,1.0,0.9254498714652956,0.2920962199312715,0.12056661573346113,0.761986301369863,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
