event_id,signal_date,execution_date,execution_date_basis,week_id,ticker,name,sleeve_group,candidate_base,candidate_family_list,subpool_class,current_final_candidate,current_top3_candidate,long_strong_candidate,pullback_repair_candidate,momentum_sleeve_candidate,pullback_sleeve_candidate,market_attention_member,eligible_pool_member,rank_overall,rank_in_subpool,risk_score,risk_bucket,turnover_state,selected_by_vnext,selected_outcome_candidate,case_trace_only,diagnostic_only,not_live_rule,included_in_path_table,blocked_reason
2023-07-21|4979,2023-07-21,2023-07-24,next_trading_day_after_signal_date,2023-W29,4979,華星光,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,63.83424075632129,high,high_attention,True,True,False,True,True,True,
2023-07-28|4979,2023-07-28,2023-07-31,next_trading_day_after_signal_date,2023-W30,4979,華星光,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,64.13293710786873,high,high_attention,True,True,False,True,True,True,
2023-08-11|2329,2023-08-11,2023-08-14,next_trading_day_after_signal_date,2023-W32,2329,華泰,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,66.05368054985676,high,high_attention,True,True,False,True,True,True,
2023-08-11|3693,2023-08-11,2023-08-14,next_trading_day_after_signal_date,2023-W32,3693,營邦,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,62.583573958840745,high,high_attention,True,True,False,True,True,True,
2023-08-18|3306,2023-08-18,2023-08-21,next_trading_day_after_signal_date,2023-W33,3306,鼎天,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,66.10475999562023,high,high_attention,True,True,False,True,True,True,
2023-08-18|3693,2023-08-18,2023-08-21,next_trading_day_after_signal_date,2023-W33,3693,營邦,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,63.56142774569457,high,high_attention,True,True,False,True,True,True,
2023-08-25|2363,2023-08-25,2023-08-28,next_trading_day_after_signal_date,2023-W34,2363,矽統,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,62.35224226806963,high,high_attention,True,True,False,True,True,True,
2023-09-22|4961,2023-09-22,2023-09-25,next_trading_day_after_signal_date,2023-W38,4961,天鈺,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,86.63847718207111,high,high_attention,True,True,False,True,True,True,
2023-09-28|4961,2023-09-28,2023-10-02,next_trading_day_after_signal_date,2023-W39,4961,天鈺,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,86.33201509346223,high,high_attention,True,True,False,True,True,True,
2023-10-06|3715,2023-10-06,2023-10-11,next_trading_day_after_signal_date,2023-W40,3715,定穎投控,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,63.70528768825598,high,high_attention,True,True,False,True,True,True,
2023-10-13|3715,2023-10-13,2023-10-16,next_trading_day_after_signal_date,2023-W41,3715,定穎投控,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,62.49903821961748,high,high_attention,True,True,False,True,True,True,
2023-10-20|2363,2023-10-20,2023-10-23,next_trading_day_after_signal_date,2023-W42,2363,矽統,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,61.71601069196818,high,high_attention,True,True,False,True,True,True,
2023-10-27|6117,2023-10-27,2023-10-30,next_trading_day_after_signal_date,2023-W43,6117,迎廣,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,66.53337420642428,high,high_attention,True,True,False,True,True,True,
2023-11-03|6593,2023-11-03,2023-11-06,next_trading_day_after_signal_date,2023-W44,6593,台灣銘板,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,61.20433581433702,high,high_attention,True,True,False,True,True,True,
2023-11-10|6593,2023-11-10,2023-11-13,next_trading_day_after_signal_date,2023-W45,6593,台灣銘板,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,True,True,True,1.0,1.0,61.52638792402166,high,high_attention,True,True,False,True,True,True,
2023-11-17|2543,2023-11-17,2023-11-20,next_trading_day_after_signal_date,2023-W46,2543,皇昌,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,62.53078258104735,high,high_attention,True,True,False,True,True,True,
2023-11-17|8054,2023-11-17,2023-11-20,next_trading_day_after_signal_date,2023-W46,8054,安國,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,61.65325168638266,high,high_attention,True,True,False,True,True,True,
2023-11-24|2543,2023-11-24,2023-11-27,next_trading_day_after_signal_date,2023-W47,2543,皇昌,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,63.59083245120797,high,high_attention,True,True,False,True,True,True,
2023-12-01|2543,2023-12-01,2023-12-04,next_trading_day_after_signal_date,2023-W48,2543,皇昌,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,61.9578289665044,high,high_attention,True,True,False,True,True,True,
2023-12-01|3228,2023-12-01,2023-12-04,next_trading_day_after_signal_date,2023-W48,3228,金麗科,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,63.33024708774024,high,high_attention,True,True,False,True,True,True,
2023-12-08|8054,2023-12-08,2023-12-11,next_trading_day_after_signal_date,2023-W49,8054,安國,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,61.54515087810482,high,high_attention,True,True,False,True,True,True,
2023-12-15|8089,2023-12-15,2023-12-18,next_trading_day_after_signal_date,2023-W50,8089,康全電訊,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,62.6130872183144,high,normal,True,True,False,True,True,True,
2023-12-22|6276,2023-12-22,2023-12-25,next_trading_day_after_signal_date,2023-W51,6276,安鈦克,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,69.453876733063,high,high_attention,True,True,False,True,True,True,
2023-12-22|8089,2023-12-22,2023-12-25,next_trading_day_after_signal_date,2023-W51,8089,康全電訊,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,63.77080756427044,high,high_attention,True,True,False,True,True,True,
2023-12-29|8089,2023-12-29,2024-01-02,next_trading_day_after_signal_date,2023-W52,8089,康全電訊,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,64.7361980795047,high,high_attention,True,True,False,True,True,True,
2023-12-29|8054,2023-12-29,2024-01-02,next_trading_day_after_signal_date,2023-W52,8054,安國,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,61.85404232133863,high,high_attention,True,True,False,True,True,True,
2024-01-05|3086,2024-01-05,2024-01-08,next_trading_day_after_signal_date,2024-W01,3086,華義,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,66.67239681036772,high,high_attention,True,True,False,True,True,True,
2024-01-05|8054,2024-01-05,2024-01-08,next_trading_day_after_signal_date,2024-W01,8054,安國,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,60.64375248627016,high,high_attention,True,True,False,True,True,True,
2024-01-19|6140,2024-01-19,2024-01-22,next_trading_day_after_signal_date,2024-W03,6140,訊達,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,66.84241278326635,high,high_attention,True,True,False,True,True,True,
2024-01-26|6140,2024-01-26,2024-01-29,next_trading_day_after_signal_date,2024-W04,6140,訊達,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,66.78992642338885,high,high_attention,True,True,False,True,True,True,
2024-02-02|5314,2024-02-02,2024-02-05,next_trading_day_after_signal_date,2024-W05,5314,世紀,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,63.71856380766658,high,normal,True,True,False,True,True,True,
2024-02-02|6462,2024-02-02,2024-02-05,next_trading_day_after_signal_date,2024-W05,6462,神盾,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,61.91971818613349,high,high_attention,True,True,False,True,True,True,
2024-03-01|5314,2024-03-01,2024-03-04,next_trading_day_after_signal_date,2024-W09,5314,世紀,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,67.04600761719546,high,normal,True,True,False,True,True,True,
2024-03-22|5314,2024-03-22,2024-03-25,next_trading_day_after_signal_date,2024-W12,5314,世紀,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,64.97528393390803,high,normal,True,True,False,True,True,True,
2024-03-22|6640,2024-03-22,2024-03-25,next_trading_day_after_signal_date,2024-W12,6640,均華,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,66.44206633105698,high,normal,True,True,False,True,True,True,
2024-04-03|2359,2024-04-03,2024-04-08,next_trading_day_after_signal_date,2024-W14,2359,所羅門,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,62.011921529148296,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2024-04-12|2359,2024-04-12,2024-04-15,next_trading_day_after_signal_date,2024-W15,2359,所羅門,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,63.43848584264144,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2024-04-19|2359,2024-04-19,2024-04-22,next_trading_day_after_signal_date,2024-W16,2359,所羅門,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,65.60866051882097,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2024-04-19|1618,2024-04-19,2024-04-22,next_trading_day_after_signal_date,2024-W16,1618,合機,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,61.52069550647534,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2024-04-26|1587,2024-04-26,2024-04-29,next_trading_day_after_signal_date,2024-W17,1587,吉茂,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,67.14728394966383,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2024-05-03|1587,2024-05-03,2024-05-06,next_trading_day_after_signal_date,2024-W18,1587,吉茂,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,67.56542519064632,high,high_attention,True,True,False,True,True,True,
2024-05-10|1587,2024-05-10,2024-05-13,next_trading_day_after_signal_date,2024-W19,1587,吉茂,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,66.7446131108727,high,high_attention,True,True,False,True,True,True,
2024-05-17|2359,2024-05-17,2024-05-20,next_trading_day_after_signal_date,2024-W20,2359,所羅門,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,67.92498721172555,high,high_attention,True,True,False,True,True,True,
