snapshot_date,0050_adjusted_close,0050_return_20d,0050_return_40d,0050_return_60d,0050_ma20,0050_ma40,0050_ma60,0050_ma20_slope,0050_ma40_slope,0050_ma60_slope,0050_price_vs_ma20,0050_price_vs_ma40,0050_price_vs_ma60,0050_bias20,0050_bias40,0050_bias60,0050_bias120,bias20_delta_5d,bias60_delta_5d,bias20_expanding_candidate,bias60_expanding_candidate,0050_close_vs_20d_high,0050_close_vs_40d_high,0050_close_vs_60d_high,0050_new_20d_high_flag,0050_new_40d_high_flag,0050_new_60d_high_flag,rolling_high_breakout_count,00631L_return_20d,00631L_return_60d,00631L_vs_0050_return_20d,00631L_vs_0050_return_60d,00631L_vs_0050_relation_source_quality,0050_bias40_source_quality,market_regime_feature_threshold_decided_by_core,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2022-10-05,24.268917083740234,-0.06657963283666679,-0.09987407053535624,-0.00354822263867538,24.86064739227295,25.84639530181885,25.97677714029948,-0.023595809475850604,-0.0146863753145563,-0.0034240040493370705,-0.023801886539633443,-0.06103281326690857,-0.0657456484049258,-0.0238018865396334,-0.06103281326690857,-0.0657456484049258,-0.0911236944892056,0.0408089111536636,0.020561335520950588,True,True,-0.07543112969757848,-0.12198111402988943,-0.12198111402988943,False,False,False,0,-0.11611546304107812,-0.0022596463178776727,-0.049535830204411324,0.0012885763207977075,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-06,24.438629150390625,-0.03743303455890423,-0.0839694656488551,-0.03107383554220522,24.813127994537354,25.79039011001587,25.963714536031087,-0.01993118015487294,-0.014408940340127963,-0.003630453299741654,-0.015092770416900936,-0.05241335838112349,-0.05873910620624134,-0.0150927704169008,-0.05241335838112349,-0.0587391062062413,-0.0833926288182615,0.0473373762160777,0.030336782985299293,True,True,-0.06896563751273077,-0.1158411449829847,-0.1158411449829847,False,False,False,0,-0.07038623341851835,-0.04957500983336016,-0.03295319885961412,-0.018501174291154943,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-07,24.03131675720215,-0.06017707353289026,-0.11536859071576377,-0.0518195345180098,24.73619146347046,25.71203942298889,25.94182538986206,-0.017834689749585353,-0.014612466119114598,-0.00350601447353438,-0.02849568444314654,-0.06536714720046766,-0.07364588281465068,-0.0284956844431465,-0.06536714720046766,-0.0736458828146507,-0.0971696469203137,0.0420343318197471,0.027151086332595997,True,True,-0.08448294955146007,-0.13057719490540876,-0.13057719490540876,False,False,False,0,-0.11467813875798138,-0.08818924451888621,-0.05450106522509113,-0.03636971000087641,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-11,22.78675651550293,-0.12738300572399064,-0.166390781444688,-0.11260125628168693,24.569873046875,25.598331880569457,25.893635527292886,-0.019283742865197184,-0.015276809211461573,-0.00404888646094359,-0.0725732903857581,-0.10983431960270307,-0.11998620311602004,-0.072573290385758,-0.10983431960270307,-0.11998620311602,-0.1421258139998093,0.0043360088829763055,-0.009492249681178802,True,False,-0.13189675267752088,-0.17560381859730656,-0.17560381859730656,False,False,False,0,-0.22620269392568026,-0.185434109830117,-0.09881968820168963,-0.07283285354843005,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-12,22.67361640930176,-0.13620703235812492,-0.17801472609768076,-0.12087333866392613,24.391108798980714,25.47557306289673,25.841677983601887,-0.022290760170631807,-0.016907710467597092,-0.005255921024180932,-0.0704146910185045,-0.10998601078284709,-0.12259504109255026,-0.0704146910185044,-0.10998601078284709,-0.1225950410925502,-0.1445496785558163,-0.021003157082053095,-0.03545680538677061,False,False,-0.11989455767455315,-0.17969708529159367,-0.17969708529159367,False,False,False,0,-0.23577969655002462,-0.20040599958187721,-0.0995726641918997,-0.07953266091795108,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-13,22.402076721191406,-0.12890450274241638,-0.18918915187365837,-0.1321616041393291,24.225356101989746,25.344894313812254,25.784818426767984,-0.02555409279006382,-0.019403130771249222,-0.007389627762317663,-0.07526326437152286,-0.1161108646255864,-0.13119121684660973,-0.0752632643715229,-0.1161108646255864,-0.1311912168466097,-0.1529688745439694,-0.051461377831889504,-0.0654455684416839,False,False,-0.13043471822941,-0.18952104956773597,-0.18952104956773597,False,False,False,0,-0.23636447058783638,-0.23520534749404132,-0.10745996784542,-0.10304374335471223,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-14,23.046985626220703,-0.10540175362092441,-0.16618905678074014,-0.11299861289246571,24.089586067199708,25.23005542755127,25.735884316762288,-0.02915964192410303,-0.02172649114939096,-0.00877494701124637,-0.04328013101057826,-0.08652655590073144,-0.10448052444773592,-0.0432801310105782,-0.08652655590073144,-0.1044805244477358,-0.1270200332992759,-0.028187360593677397,-0.0457414182414945,False,False,-0.09907119750438431,-0.16207320423771232,-0.16618905678074014,False,False,False,0,-0.1976929526889497,-0.20049944925255703,-0.0922911990680253,-0.08750083636009132,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-17,22.61704444885254,-0.11195025178838613,-0.1763493880157061,-0.13927132100641682,23.94702739715576,25.1089937210083,25.674891312917072,-0.03190321628453219,-0.023453826126348165,-0.010289718357649025,-0.055538540389409086,-0.09924528636409613,-0.11909872672084598,-0.0555385403894091,-0.09924528636409613,-0.119098726720846,-0.1416478397091249,-0.0270428559462626,-0.04545284390619529,False,False,-0.11587801104398965,-0.17770471626974582,-0.18174378764421117,False,False,False,0,-0.18573670748721116,-0.22282052636197125,-0.07378645569882503,-0.08354920535555443,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-18,22.87727165222168,-0.09772432320366753,-0.1682435507088489,-0.1327222906011234,23.8231369972229,24.99330620765686,25.616541608174643,-0.03039234465019247,-0.02363535544954176,-0.010701236557770222,-0.03970364377753777,-0.08466405116050313,-0.1069336367825241,-0.0397036437775378,-0.08466405116050313,-0.1069336367825241,-0.1303257503609121,0.03286964660822019,0.013052566333495899,True,True,-0.10570547974161348,-0.15785084659508353,-0.17232909483311865,False,False,False,0,-0.17979149381923676,-0.22629465643986002,-0.08206717061556923,-0.09357236583873663,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-19,22.57179069519043,-0.11764702373642832,-0.16909609179984586,-0.14356980744119918,23.672658443450928,24.87846736907959,25.553476969401043,-0.029455420065192306,-0.023438361615769843,-0.011152565804113945,-0.046503765130149755,-0.09271779646506817,-0.11668417091658512,-0.0465037651301497,-0.09271779646506817,-0.1166841709165851,-0.1403903474886532,0.023910925888354695,0.005910870175965102,True,True,-0.11016944883168633,-0.16596983961889544,-0.18338101151535757,False,False,False,0,-0.20774079974088056,-0.2417167687658187,-0.09009377600445223,-0.09814696132461953,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-20,22.44733428955078,-0.11507579913070587,-0.16074444920250575,-0.14055918246390997,23.52670555114746,24.770982694625854,25.49229030609131,-0.028839640082108042,-0.02264407229639287,-0.011344975009519254,-0.04587855529751539,-0.09380525729321165,-0.11944615332632336,-0.0458785552975153,-0.09380525729321165,-0.1194461533263233,-0.1434510532946082,0.029384709074007608,0.011745063520286397,True,True,-0.10428884462924604,-0.17056851755977365,-0.18788368768564212,False,False,False,0,-0.20682524389702794,-0.24059497897554538,-0.09174944476632207,-0.10003579651163541,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-21,22.37944793701172,-0.1069976991632553,-0.16115353581946723,-0.1508677727488158,23.392632579803468,24.663497972488404,25.426019954681397,-0.02893173363178747,-0.022455656377361133,-0.012040167661115486,-0.04331212570176923,-0.09260851960352479,-0.11982103463695071,-0.0433121257017692,-0.09260851960352479,-0.1198210346369506,-0.1444000174885977,-3.1994691191000735e-05,-0.015340510189214798,False,False,-0.09845025146061381,-0.17307692578756695,-0.19033973050878294,False,False,False,0,-0.19745341315402076,-0.2620801287397506,-0.09045571399076546,-0.11121235599093482,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-24,22.31156349182129,-0.1011849571898803,-0.17142853095309185,-0.15489187230157575,23.267045307159425,24.548093366622926,25.357865365346274,-0.028395260869710226,-0.02233862338800452,-0.012347703587407222,-0.041065885363799404,-0.09110808898268885,-0.12013242556638937,-0.0410658853637993,-0.09110808898268885,-0.1201324255663894,-0.1453340437280884,0.0144726550256098,-0.0010336988455433987,True,False,-0.08703702836520755,-0.17558526353861736,-0.1927957043264501,False,False,False,0,-0.17745469886531584,-0.25718452973810646,-0.07626974167543554,-0.10229265743653071,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-25,21.881622314453125,-0.1017185645752886,-0.19147163755107965,-0.17890329646907444,23.143155002593993,24.418545961380005,25.278404680887856,-0.028542924246633627,-0.02299656722089749,-0.01319994449129236,-0.05450997014017622,-0.10389331334221286,-0.13437487093491007,-0.0545099701401761,-0.10389331334221286,-0.13437487093491,-0.1599655851068529,-0.014806326362638296,-0.02744123415238589,False,False,-0.10462971634792495,-0.177721128783221,-0.20835043518992113,False,False,False,0,-0.1605213359989175,-0.28982593847274907,-0.058802771423628886,-0.11092264200367463,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-26,22.08527946472168,-0.09209302405814346,-0.1625911706268347,-0.1687958514474298,23.031144618988037,24.3113440990448,25.203655624389647,-0.027099357091445175,-0.022795747889986395,-0.01368977479778144,-0.0410689598764683,-0.09156485241022039,-0.1237271372907629,-0.0410689598764682,-0.09156485241022039,-0.1237271372907629,-0.1504970770231222,0.0054348052536815,-0.007042966374177798,True,False,-0.0962963049681258,-0.17006799551771157,-0.20098237572597222,False,False,False,0,-0.15670832358111242,-0.2804232457160595,-0.06461529952296896,-0.11162739426862966,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-27,22.402076721191406,-0.059382339102840076,-0.15203422723045912,-0.1432280259209644,22.96043109893799,24.21093077659607,25.141239070892333,-0.024069432542451974,-0.022609192575605452,-0.013770878606191528,-0.024318113860345103,-0.0747122889283226,-0.10895096864466935,-0.024318113860345,-0.0747122889283226,-0.1089509686446693,-0.1368485031564273,0.0215604414371703,0.010495184681654002,True,True,-0.08333333333333337,-0.15816322508017244,-0.18952104956773597,False,False,False,0,-0.09096270055009281,-0.23318262384008137,-0.031580361447252736,-0.08995459791911697,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-28,22.11922073364257,-0.06816022334246696,-0.16879253303623454,-0.1591398006952185,22.87953462600708,24.098637533187866,25.071468289693197,-0.02193416889039601,-0.022902689631885464,-0.013944442174596894,-0.03323117820326038,-0.08213812074725413,-0.11775327722885243,-0.0332311782032603,-0.08213812074725413,-0.1177532772288524,-0.1462533312004552,0.0100809474985089,0.0020677574080981975,True,True,-0.09490746811021433,-0.157327751580005,-0.1997544233198758,False,False,False,0,-0.11934058769265266,-0.25841497507851197,-0.05118036435018569,-0.09927517438329347,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-10-31,22.413389205932617,-0.04253276622761082,-0.13981768725011245,-0.15015021443552734,22.829752063751222,24.007558345794678,25.005468877156577,-0.0187945326806771,-0.022019429890355213,-0.013896930325660528,-0.01823773016263719,-0.06640280185516267,-0.10366051058502335,-0.0182377301626372,-0.06640280185516267,-0.1036605105850232,-0.1334500982176132,0.0228281552011621,0.0164719149813662,True,True,-0.08287043974500663,-0.14612086454976259,-0.1891117781026863,False,False,False,0,-0.0751199257752897,-0.2362284116263078,-0.03258715954767888,-0.08607819719078047,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-01,22.537845611572266,-0.025440216271158445,-0.12554884819213508,-0.16652721754782007,22.800335311889647,23.926661872863768,24.930418141682942,-0.014813005861384121,-0.02014387299285525,-0.013766159043573478,-0.011512536843285015,-0.05804471466479899,-0.09597001207574474,-0.0115125368432849,-0.05804471466479899,-0.0959700120757447,-0.1273960877721532,0.042997433296891194,0.038404858859165295,True,True,-0.07777782980875492,-0.1413794697043682,-0.18460910193240176,False,False,False,0,-0.04049077330306605,-0.2622629560661158,-0.015050557031907608,-0.09573573851829575,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-02,22.628358840942383,-0.045801580746577586,-0.12395973801591464,-0.16142557222259057,22.746027183532714,23.846614027023314,24.857818826039633,-0.012379646785781406,-0.01911577040447321,-0.013721691944376002,-0.005173138220617268,-0.051087134831820924,-0.08968847993862583,-0.0051731382206172,-0.051087134831820924,-0.0896884799386258,-0.1225971847178627,0.035895821655851,0.0340386573521371,True,True,-0.07407413477688074,-0.13793120236152,-0.18133444717368774,False,False,False,0,-0.07890160095518495,-0.2527257437728728,-0.03310002020860736,-0.09130017155028225,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-03,22.33418846130371,-0.07972043481630087,-0.14099231037331894,-0.17163250102170458,22.649290752410888,23.75496907234192,24.780693785349527,-0.013551154383224628,-0.018832886205883304,-0.01434079221498008,-0.01391223657074725,-0.05980982786007638,-0.09872626429419029,-0.0139122365707471,-0.05980982786007638,-0.0987262642941902,-0.1325989251402166,0.010405877289597899,0.010224704350479105,True,True,-0.08611124118855407,-0.14913816205570363,-0.19197716139635068,False,False,False,0,-0.12400963359249673,-0.2685580130293418,-0.04428919877619586,-0.09692551200763722,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-04,22.36813163757324,-0.08472232628417664,-0.11898394707537463,-0.16157770346642153,22.54576587677002,23.679446935653687,24.70884869893392,-0.014588091702602446,-0.017394784122417017,-0.014463436547445752,-0.00787882922974048,-0.05537778401851212,-0.09473193550542369,-0.0078788292297404,-0.05537778401851212,-0.0947319355054237,-0.1297943024904501,0.025352348973519897,0.023021341723428693,True,True,-0.06920907149752653,-0.14784503455315756,-0.19074913998478038,False,False,False,0,-0.12563080812395433,-0.250480743819426,-0.04090848183977769,-0.08890304035300445,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-07,22.75281524658203,-0.0532014755386615,-0.11017703996600348,-0.16243228699753076,22.481840801239013,23.609016132354736,24.635306549072265,-0.0152393798031919,-0.016600697484496774,-0.014803254836083801,0.012053036392290606,-0.03626584356471052,-0.07641436483611064,0.0120530363922906,-0.03626584356471052,-0.0764143648361106,-0.1133358842220416,0.030290766554927802,0.027246145748912598,True,True,-0.012763941645539623,-0.13318980751612564,-0.1768317710034032,False,False,False,0,-0.07541801596571551,-0.2551020358513415,-0.02221654042705401,-0.09266974885381074,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-08,22.990413665771484,0.008937522553067012,-0.11958397165745926,-0.1589403802534053,22.49202365875244,23.53094835281372,24.562895806630454,-0.013522242060029388,-0.01653860125381068,-0.014741924221399305,0.022158522264629665,-0.022971224063631945,-0.06401859753174943,0.0221585222646296,-0.022971224063631945,-0.0640185975317493,-0.1027884402912776,0.0336710591079145,0.0319514145439954,True,True,-0.0024546359930409656,-0.12413806032618557,-0.16823575913335764,False,False,False,0,0.03297351258714043,-0.25582510513660495,0.024035990034073418,-0.09688472488319966,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-09,23.646635055541992,0.042914135472498005,-0.09913810392455047,-0.14273993869703827,22.54067459106445,23.465891695022584,24.49727357228597,-0.009028064145501835,-0.015965467112827425,-0.014504299684410693,0.04906510051460322,0.007702386206689393,-0.03472380361977567,0.0490651005146032,0.007702386206689393,-0.0347238036197756,-0.0759572965482743,0.0542382387352204,0.0549646763188502,True,True,0.0,-0.08212559349251602,-0.14449449488131205,True,False,False,1,0.08396938669009968,-0.23346731942928323,0.041055251217601674,-0.09072738073224496,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-10,23.420352935791016,0.045454545454545414,-0.0893092528670717,-0.15233411332246094,22.591588401794432,23.40847225189209,24.427125676472983,-0.0025476449239503207,-0.014586288005453918,-0.014267885796061752,0.036684650908864525,0.0005075377739769404,-0.04121535845093893,0.0366846509088646,0.0005075377739769404,-0.0412153584509388,-0.083502203135493,0.050596887479611705,0.05751090584325139,True,True,-0.00956931585485532,-0.09090902360347408,-0.1526810972753604,False,False,False,0,0.10582129998339007,-0.24853959294365258,0.06036675452884466,-0.09620547962119164,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-11,24.6649112701416,0.0702011824956481,-0.04259989886658011,-0.10765454258893647,22.67248468399048,23.381035375595093,24.377531846364338,0.00562051464177693,-0.012602133861888465,-0.013408834082337395,0.08787861647814976,0.05491099405660216,0.011788700578402533,0.0878786164781497,0.05491099405660216,0.0117887005784026,-0.0339199403488276,0.09575744570789009,0.10652063608382631,True,True,0.0,-0.03582493022480393,-0.10324975233041034,True,False,False,1,0.133832700955842,-0.18626720617883252,0.06363151846019388,-0.07861266358989605,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-14,24.89119529724121,0.100550310785813,-0.02265657361244533,-0.09353106300176017,22.786192226409913,23.366609811782837,24.334726556142172,0.013537655918020919,-0.010267531658792683,-0.012201187443369288,0.09238064218520603,0.06524632789004703,0.022867269119100975,0.092380642185206,0.06524632789004703,0.022867269119101,-0.0241723830880317,0.0803276057929154,0.0992816339552116,True,True,0.0,-0.02697927028189162,-0.09502266993296038,True,False,False,1,0.16194036263641842,-0.1648545983869455,0.06139005185060542,-0.07132353538518532,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-15,25.954729080200195,0.13452029921931952,0.023650070817289093,-0.05635542427260454,22.940065097808837,23.38160104751587,24.308892504374185,0.019920014572901712,-0.006346845994415373,-0.010340934727561923,0.1314147963197938,0.11004926597863163,0.06770512377434956,0.1314147963197937,0.11004926597863163,0.0677051237743494,0.0179772601237199,0.1092562740551641,0.1317237213060987,True,True,0.0,0.0,-0.0445646904917576,True,True,False,2,0.23499545029007018,-0.11777945338444984,0.10047515107075067,-0.0614240291118453,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-16,25.909469604492188,0.14786947807437123,0.012826050341034012,-0.04623076456433384,23.106949043273925,23.389803743362428,24.2879612604777,0.025122338283254164,-0.0032424913849020687,-0.008544310500131158,0.12128475100584657,0.10772496805770726,0.06676181366663614,0.1212847510058465,0.10772496805770726,0.066761813666636,0.0168641437656914,0.07221965049124329,0.1014856172864116,True,True,-0.0017437853259094638,-0.0017437853259094638,-0.04264223510505749,False,False,False,0,0.2570693586525705,-0.10234098680074633,0.1091998805781993,-0.05611022223641249,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-17,25.920785903930664,0.1547378218533848,0.021855444217155684,-0.03087987329373887,23.28062162399292,23.40366358757019,24.274195671081543,0.030499547439690522,-0.00020542409902513104,-0.006260663142153233,0.11340609037762106,0.10755249095690012,0.06783294718229316,0.1134060903776211,0.10755249095690012,0.067832947182293,0.0181936248788659,0.07672143946875651,0.10904830563323181,True,True,-0.0013077838787932672,-0.0013077838787932672,-0.0422240965903492,False,False,False,0,0.27966127542543995,-0.07580061834229779,0.12492345357205514,-0.04492074504855892,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-18,25.8528995513916,0.15520720726248993,0.031602694028593836,-0.030958518791992407,23.454294204711914,23.42346339225769,24.26043004989624,0.034482745566633444,0.001814633782509123,-0.004803677304417664,0.10226721493916502,0.1037180590440323,0.06564061305674063,0.102267214939165,0.1037180590440323,0.0656406130567406,0.0165267163910885,0.014388598461015312,0.053851912478337996,True,True,-0.0039233516363796905,-0.0039233516363796905,-0.04473250481814239,False,False,False,0,0.28571515793437907,-0.07998091567049848,0.13050795067188914,-0.04902239687850607,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-21,25.762386322021484,0.15466521794696986,0.03783046730036199,-0.043277344108310745,23.626835346221924,23.446940326690672,24.241007359822593,0.03689265461552971,0.003437833539178037,-0.003851253315025449,0.09038667026310176,0.09875258618264326,0.06276055031939176,0.0903866702631018,0.09875258618264326,0.0627605503193917,0.0139480080037466,-0.0019939719221041957,0.0398932812002907,False,True,-0.0074107018256430734,-0.0074107018256430734,-0.04807697864512395,False,False,False,0,0.2688528920525992,-0.10250412488462246,0.11418767410562936,-0.059226780776311716,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-22,25.97735595703125,0.18717687307274433,0.06641894564680517,-0.04013382687726419,23.83162202835083,23.48738851547241,24.22290465037028,0.03886462077333652,0.004524389400946571,-0.0035373003516484536,0.09003725915625016,0.10601295413998724,0.07242943536229274,0.09003725915625,0.10601295413998724,0.0724294353622926,0.0232260153493851,-0.0413775371635437,0.004724311587943203,False,True,0.0,0.0,-0.02380954087507836,True,True,False,2,0.3222966702388388,-0.1006419601672297,0.13511979716609446,-0.060508133289965516,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-23,26.158382415771484,0.18442614491503484,0.0753487594562805,-0.00815108850772961,24.03527717590332,23.533210897445677,24.219321791330973,0.04017527934522436,0.006131182444142791,-0.0028260696075146363,0.08833287938932921,0.11155177802833305,0.08006254845396099,0.0883328793893291,0.11155177802833305,0.080062548453961,0.0311872627111567,-0.0329518716165174,0.013300734787325005,False,True,0.0,0.0,-0.017006835389435704,True,True,False,2,0.32754111773712147,-0.036855888105108536,0.14311497282208663,-0.028704799597378927,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-24,26.40729522705078,0.17878782202681287,0.10878864384891829,-0.00042827356370966907,24.23553810119629,23.59798460006714,24.219133218129475,0.04101765376484767,0.008303016823406839,-0.002268353345180718,0.0896104355837386,0.11904875245048041,0.09034848560489928,0.0896104355837385,0.11904875245048041,0.0903484856048991,0.0416554357473937,-0.023795654793882598,0.02251553842260609,False,True,0.0,0.0,-0.007653061590180199,True,True,False,2,0.3196873489958756,-0.02589979037293333,0.14089952696906272,-0.02547151680922366,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-25,26.40729522705078,0.19386191516621554,0.11248802038842087,-0.007653061590180199,24.4499418258667,23.66473822593689,24.21573896408081,0.0424505471136607,0.01030056186135786,-0.001842139060334591,0.08005554430862949,0.11589213347426797,0.09050131677669238,0.0800555443086294,0.11589213347426797,0.0905013167766924,0.0424187856611174,-0.0222116706305356,0.024860703719951804,False,True,0.0,0.0,0.0,True,True,True,3,0.34579310319713596,-0.0459053588042605,0.15193118803092043,-0.0382522972140803,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-28,25.87553024291992,0.1544675374695632,0.10536483958100473,-0.006947443624763627,24.623048877716066,23.726400470733644,24.21272185643514,0.04216449291222757,0.011918832058648077,-0.0011668452126429862,0.05086621772242639,0.0905796804212764,0.0686749881464832,0.0508662177224264,0.0905796804212764,0.0686749881464831,0.0223256571658988,-0.039520452540675405,0.00591443782709139,False,True,-0.020137048476897346,-0.020137048476897346,-0.020137048476897346,False,False,False,0,0.2716047388293672,-0.031187693683191076,0.11713720135980399,-0.02424025005842745,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-29,26.11312484741211,0.15863447187712043,0.12915856033334716,0.013169248457245208,24.801812839508056,23.801074075698853,24.218378861745197,0.04071022987873252,0.013355489054042824,-0.0001868392205809366,0.05287161936063001,0.09714060652724421,0.07823587187579295,0.0528716193606299,0.09714060652724421,0.078235871875793,0.0324416527344498,-0.03716563979562009,0.005806436513500407,False,True,-0.01113973911789845,-0.01113973911789845,-0.01113973911789845,False,False,False,0,0.2781308675249079,0.00553322265973355,0.11949639564778747,-0.0076360257975116586,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-11-30,26.328096389770508,0.1635000388156318,0.11020989783917146,0.019272878822539585,24.986799716949463,23.86641345024109,24.226675923665365,0.03958858198648496,0.014158822365866852,0.0003036473274418139,0.05368021067184503,0.10314423424624586,0.08673994206743041,0.053680210671845,0.10314423424624586,0.0867399420674303,0.0413320798727781,-0.0346526687174841,0.006677393613469293,False,True,-0.002999127195697948,-0.002999127195697948,-0.002999127195697948,False,False,False,0,0.29568491275052344,0.02561548084205323,0.13218487393489164,0.0063426020195136434,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-12-01,26.780664443969727,0.19908831656766912,0.10349647458774824,0.030026084473139703,25.209123516082762,23.929207134246827,24.239687220255533,0.04017180930009623,0.014036051798200777,0.0008486679494652538,0.062340165332775754,0.11916221434858865,0.10482714568985285,0.0623401653327757,0.11916221434858865,0.1048271456898529,0.0594565390123275,-0.027270270250962805,0.014478660084953798,False,True,0.0,0.0,0.0,True,True,True,3,0.34906181309226847,0.0445439441317621,0.14997349652459935,0.0145178596586224,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
2022-12-02,26.54306602478028,0.18664654048235874,0.08611108509562282,0.04545465131242943,25.417870235443115,23.98181805610657,24.25892136891683,0.03958816820383593,0.013398831085406071,0.001783237129375781,0.04426790202776987,0.10679957468952339,0.09415689267990879,0.0442679020277699,0.10679957468952339,0.0941568926799088,0.0503156507857694,-0.035787642280859504,0.0036555759032163987,False,True,-0.008872013600952577,-0.008872013600952577,-0.008872013600952577,False,False,False,0,0.3220017476412025,0.07455691375562079,0.13535520715884375,0.029102262443191362,benchmark_features_exact_pit,derived_from_0050_adjusted_close_and_ma40,False,True,False,False,False,False,False,False,True,False
